date,AS_MSCI_EM_HK_AD_2022_Q3,meta
2022-07-21 02:30:00,255.44054509262787,
2022-07-21 03:00:00,237.76918700031416,
2022-07-21 18:30:00,237.76918700031416,
2022-07-21 20:00:00,237.76918700031416,
2022-07-21 23:00:00,255.3399049044983,
2022-07-21 23:59:59,264.8737983628597,c
2022-07-22 00:00:00,248.73536468310252,
2022-07-22 01:00:00,248.73536468310252,
2022-07-22 02:30:00,227.36213654751378,
2022-07-22 03:00:00,250.9526993382833,
2022-07-22 18:30:00,250.9526993382833,
2022-07-22 20:00:00,250.9526993382833,
2022-07-22 23:00:00,250.9526993382833,
2022-07-22 23:59:59,298.7366618579527,w
2022-07-25 00:00:00,308.92468416441926,
2022-07-25 01:00:00,308.92468416441926,
2022-07-25 02:30:00,331.1081475404833,
2022-07-25 03:00:00,262.551821231959,
2022-07-25 18:30:00,262.551821231959,
2022-07-25 20:00:00,262.551821231959,
2022-07-25 23:00:00,122.55963800572805,
2022-07-25 23:59:59,124.768815577801,c
2022-07-26 00:00:00,135.1969069097255,
2022-07-26 01:00:00,135.1969069097255,
2022-07-26 02:30:00,129.32264019919776,
2022-07-26 03:00:00,99.91588429324729,
2022-07-26 18:30:00,99.91588429324729,
2022-07-26 20:00:00,99.91588429324729,
2022-07-26 23:00:00,7.216071309783596,
2022-07-26 23:59:59,8.70592702679355,c
2022-07-27 00:00:00,53.863676729697175,
2022-07-27 01:00:00,53.863676729697175,
2022-07-27 02:30:00,3.8533656314309854,
2022-07-27 03:00:00,9.074579454995112,
2022-07-27 18:30:00,9.074579454995112,
2022-07-27 20:00:00,9.074579454995112,
2022-07-27 23:00:00,51.41750008135378,
2022-07-27 23:59:59,38.46902992813526,c
2022-07-28 00:00:00,40.641728461219124,
2022-07-28 01:00:00,40.641728461219124,
2022-07-28 02:30:00,40.54480737626837,
2022-07-28 03:00:00,46.454929826917564,
2022-07-28 18:30:00,46.454929826917564,
2022-07-28 20:00:00,46.454929826917564,
2022-07-28 23:00:00,27.1142082056626,
2022-07-28 23:59:59,38.55778513350738,c
2022-07-29 00:00:00,52.92388114248785,
2022-07-29 01:00:00,52.92388114248785,
2022-07-29 02:30:00,34.64730399982231,
2022-07-29 03:00:00,37.73536980380781,
2022-07-29 18:30:00,37.73536980380781,
2022-07-29 20:00:00,37.73536980380781,
2022-07-29 23:00:00,37.73536980380781,
2022-07-29 23:59:59,56.55277504503079,w
2022-08-01 00:00:00,3.590723112385251,
2022-08-01 01:00:00,3.590723112385251,
2022-08-01 02:30:00,10.88299938617844,
2022-08-01 03:00:00,33.67536642758466,
2022-08-01 18:30:00,33.67536642758466,
2022-08-01 20:00:00,33.67536642758466,
2022-08-01 23:00:00,-71.6225130550923,
2022-08-01 23:59:59,-144.24271814199898,c
2022-08-02 00:00:00,-129.8581905503678,
2022-08-02 01:00:00,-129.8581905503678,
2022-08-02 02:30:00,-88.91618971637791,
2022-08-02 03:00:00,-83.6262593569964,
2022-08-02 18:30:00,-83.6262593569964,
2022-08-02 20:00:00,-83.6262593569964,
2022-08-02 23:00:00,24.646421960058078,
2022-08-02 23:59:59,49.714650332361266,c
2022-08-03 00:00:00,19.60504589284828,
2022-08-03 01:00:00,19.60504589284828,
2022-08-03 02:30:00,1.920511962028868,
2022-08-03 03:00:00,-0.11128544738446666,
2022-08-03 18:30:00,-0.11128544738446666,
2022-08-03 20:00:00,-0.11128544738446666,
2022-08-03 23:00:00,127.30723178076319,
2022-08-03 23:59:59,85.22899560499505,c
2022-08-04 00:00:00,64.39716834335479,
2022-08-04 01:00:00,64.39716834335479,
2022-08-04 02:30:00,18.0783394478403,
2022-08-04 03:00:00,26.163807041906875,
2022-08-04 18:30:00,26.163807041906875,
2022-08-04 20:00:00,26.163807041906875,
2022-08-04 23:00:00,0.18578090298508187,
2022-08-04 23:59:59,-4.341890737920933,c
2022-08-05 00:00:00,17.513438994065964,
2022-08-05 01:00:00,17.513438994065964,
2022-08-05 02:30:00,10.101437476541072,
2022-08-05 03:00:00,21.838345515883255,
2022-08-05 18:30:00,21.838345515883255,
2022-08-05 20:00:00,21.838345515883255,
2022-08-05 23:00:00,21.838345515883255,
2022-08-05 23:59:59,27.630571165459248,w
2022-08-08 00:00:00,70.00989254381321,
2022-08-08 01:00:00,70.00989254381321,
2022-08-08 02:30:00,58.295206916248866,
2022-08-08 03:00:00,50.229642820982484,
2022-08-08 18:30:00,50.229642820982484,
2022-08-08 20:00:00,50.229642820982484,
2022-08-08 23:00:00,74.40844519315624,
2022-08-08 23:59:59,84.83854502907111,c
2022-08-09 00:00:00,68.51479121339767,
2022-08-09 01:00:00,68.51479121339767,
2022-08-09 02:30:00,39.18553846368354,
2022-08-09 03:00:00,61.9677389447164,
2022-08-09 18:30:00,61.9677389447164,
2022-08-09 20:00:00,61.9677389447164,
2022-08-09 23:00:00,55.892011374252874,
2022-08-09 23:59:59,23.097682874480693,c
2022-08-10 00:00:00,0.7165824407455981,
2022-08-10 01:00:00,0.7165824407455981,
2022-08-10 02:30:00,-15.633147647388128,
2022-08-10 03:00:00,16.94645339267219,
2022-08-10 18:30:00,16.94645339267219,
2022-08-10 20:00:00,16.94645339267219,
2022-08-10 23:00:00,16.94645339267219,
2022-08-10 23:59:59,0.0,c
2022-08-11 00:00:00,0.0,
2022-08-11 01:00:00,0.0,
2022-08-11 02:30:00,0.0,
2022-08-11 03:00:00,0.0,
2022-08-11 18:30:00,0.0,
2022-08-11 20:00:00,0.0,
2022-08-11 23:00:00,0.0,
2022-08-11 23:59:59,0.0,a
2022-08-12 00:00:00,0.0,
2022-08-12 01:00:00,0.0,
2022-08-12 02:30:00,0.0,
2022-08-12 03:00:00,0.0,
2022-08-12 18:30:00,0.0,
2022-08-12 20:00:00,0.0,
2022-08-12 23:00:00,0.0,
2022-08-12 23:59:59,0.0,w
2022-08-15 00:00:00,0.0,
2022-08-15 01:00:00,0.0,
2022-08-15 02:30:00,0.0,
2022-08-15 03:00:00,0.0,
2022-08-15 18:30:00,0.0,
2022-08-15 20:00:00,0.0,
2022-08-15 23:00:00,0.0,
2022-08-15 23:59:59,0.0,c
2022-08-16 00:00:00,0.0,
2022-08-16 01:00:00,0.0,
2022-08-16 02:30:00,0.0,
2022-08-16 03:00:00,0.0,
2022-08-16 18:30:00,0.0,
2022-08-16 20:00:00,0.0,
2022-08-16 23:00:00,0.0,
2022-08-16 23:59:59,0.0,c
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
2022-08-17 00:00:00,0.0,
2022-08-17 01:00:00,0.0,
2022-08-17 02:30:00,0.0,
2022-08-17 03:00:00,0.0,
2022-08-17 18:30:00,0.0,
2022-08-17 20:00:00,0.0,
2022-08-17 23:00:00,0.0,
2022-08-17 23:59:59,0.0,c
2022-08-18 00:00:00,0.0,
2022-08-18 01:00:00,0.0,
2022-08-18 02:30:00,0.0,
2022-08-18 03:00:00,0.0,
2022-08-18 18:30:00,0.0,
2022-08-18 20:00:00,0.0,
2022-08-18 23:00:00,0.0,
2022-08-18 23:59:59,0.0,c
2022-08-19 00:00:00,0.0,
2022-08-19 01:00:00,0.0,
2022-08-19 02:30:00,0.0,
2022-08-19 03:00:00,0.0,
2022-08-19 18:30:00,0.0,
2022-08-19 20:00:00,0.0,
2022-08-19 23:00:00,0.0,
2022-08-19 23:59:59,0.0,w
2022-08-22 00:00:00,0.0,
2022-08-22 01:00:00,0.0,
2022-08-22 02:30:00,0.0,
2022-08-22 03:00:00,0.0,
2022-08-22 18:30:00,0.0,
2022-08-22 20:00:00,0.0,
2022-08-22 23:00:00,0.0,
2022-08-22 23:59:59,0.0,c
2022-08-23 00:00:00,0.0,
2022-08-23 01:00:00,0.0,
2022-08-23 02:30:00,0.0,
2022-08-23 03:00:00,0.0,
2022-08-23 18:30:00,0.0,
2022-08-23 20:00:00,0.0,
2022-08-23 23:00:00,0.0,
2022-08-23 23:59:59,0.0,c
2022-08-24 00:00:00,0.0,
2022-08-24 01:00:00,0.0,
2022-08-24 02:30:00,0.0,
2022-08-24 03:00:00,0.0,
2022-08-24 18:30:00,0.0,
2022-08-24 20:00:00,0.0,
2022-08-24 23:00:00,0.0,
2022-08-24 23:59:59,0.0,c
2022-08-25 00:00:00,0.0,
2022-08-25 01:00:00,0.0,
2022-08-25 02:30:00,0.0,
2022-08-25 03:00:00,0.0,
2022-08-25 18:30:00,0.0,
2022-08-25 20:00:00,0.0,
2022-08-25 23:00:00,0.0,
2022-08-25 23:59:59,0.0,c
2022-08-26 00:00:00,0.0,
2022-08-26 01:00:00,0.0,
2022-08-26 02:30:00,0.0,
2022-08-26 03:00:00,0.0,
2022-08-26 18:30:00,0.0,
2022-08-26 20:00:00,0.0,
2022-08-26 23:00:00,0.0,
2022-08-26 23:59:59,0.0,w
2022-08-29 00:00:00,0.0,
2022-08-29 01:00:00,0.0,
2022-08-29 02:30:00,0.0,
2022-08-29 03:00:00,0.0,
2022-08-29 18:30:00,0.0,
2022-08-29 20:00:00,0.0,
2022-08-29 23:00:00,0.0,
2022-08-29 23:59:59,0.0,c
2022-08-30 00:00:00,0.0,
2022-08-30 01:00:00,0.0,
2022-08-30 02:30:00,0.0,
2022-08-30 03:00:00,0.0,
2022-08-30 18:30:00,0.0,
2022-08-30 20:00:00,0.0,
2022-08-30 23:00:00,0.0,
2022-08-30 23:59:59,0.0,c
2022-08-31 00:00:00,0.0,
2022-08-31 01:00:00,0.0,
2022-08-31 02:30:00,0.0,
2022-08-31 03:00:00,0.0,
2022-08-31 18:30:00,0.0,
2022-08-31 20:00:00,0.0,
2022-08-31 23:00:00,0.0,
2022-08-31 23:59:59,0.0,e
2022-09-01 00:00:00,0.0,
2022-09-01 01:00:00,0.0,
2022-09-01 02:30:00,0.0,
2022-09-01 03:00:00,0.0,
2022-09-01 18:30:00,0.0,
2022-09-01 20:00:00,0.0,
2022-09-01 23:00:00,0.0,
2022-09-01 23:59:59,0.0,c
2022-09-02 00:00:00,0.0,
2022-09-02 01:00:00,0.0,
2022-09-02 02:30:00,0.0,
2022-09-02 03:00:00,0.0,
2022-09-02 18:30:00,0.0,
2022-09-02 20:00:00,0.0,
2022-09-02 23:00:00,0.0,
2022-09-02 23:59:59,0.0,w
2022-09-05 00:00:00,0.0,
2022-09-05 01:00:00,0.0,
2022-09-05 02:30:00,0.0,
2022-09-05 03:00:00,0.0,
2022-09-05 18:30:00,0.0,
2022-09-05 20:00:00,0.0,
2022-09-05 23:00:00,0.0,
2022-09-05 23:59:59,0.0,c
2022-09-06 00:00:00,0.0,
2022-09-06 01:00:00,0.0,
2022-09-06 02:30:00,0.0,
2022-09-06 03:00:00,0.0,
2022-09-06 18:30:00,0.0,
2022-09-06 20:00:00,0.0,
2022-09-06 23:00:00,0.0,
2022-09-06 23:59:59,0.0,c
2022-09-07 00:00:00,0.0,
2022-09-07 01:00:00,0.0,
2022-09-07 02:30:00,0.0,
2022-09-07 03:00:00,0.0,
2022-09-07 18:30:00,0.0,
2022-09-07 20:00:00,0.0,
2022-09-07 23:00:00,0.0,
2022-09-07 23:59:59,0.0,c
2022-09-08 00:00:00,0.0,
2022-09-08 01:00:00,0.0,
2022-09-08 02:30:00,0.0,
2022-09-08 03:00:00,0.0,
2022-09-08 18:30:00,0.0,
2022-09-08 20:00:00,0.0,
2022-09-08 23:00:00,0.0,
2022-09-08 23:59:59,0.0,c
2022-09-09 00:00:00,0.0,
2022-09-09 01:00:00,0.0,
2022-09-09 02:30:00,0.0,
2022-09-09 03:00:00,0.0,
2022-09-09 18:30:00,0.0,
2022-09-09 20:00:00,0.0,
2022-09-09 23:00:00,0.0,
2022-09-09 23:59:59,0.0,w
2022-09-12 00:00:00,0.0,
2022-09-12 01:00:00,0.0,
2022-09-12 02:30:00,0.0,
2022-09-12 03:00:00,0.0,
2022-09-12 18:30:00,0.0,
2022-09-12 20:00:00,0.0,
2022-09-12 23:00:00,0.0,
2022-09-12 23:59:59,0.0,c
2022-09-13 00:00:00,0.0,
2022-09-13 01:00:00,0.0,
2022-09-13 02:30:00,0.0,
2022-09-13 03:00:00,0.0,
2022-09-13 18:30:00,0.0,
2022-09-13 20:00:00,0.0,
2022-09-13 23:00:00,0.0,
2022-09-13 23:59:59,0.0,c
2022-09-14 00:00:00,0.0,
2022-09-14 01:00:00,0.0,
2022-09-14 02:30:00,0.0,
2022-09-14 03:00:00,0.0,
2022-09-14 18:30:00,0.0,
2022-09-14 20:00:00,0.0,
2022-09-14 23:00:00,0.0,
2022-09-14 23:59:59,0.0,c
2022-09-15 00:00:00,0.0,
2022-09-15 01:00:00,0.0,
2022-09-15 02:30:00,0.0,
2022-09-15 03:00:00,0.0,
2022-09-15 18:30:00,0.0,
2022-09-15 20:00:00,0.0,
2022-09-15 23:00:00,0.0,
2022-09-15 23:59:59,0.0,c
2022-09-16 00:00:00,0.0,
2022-09-16 01:00:00,0.0,
2022-09-16 02:30:00,0.0,
2022-09-16 03:00:00,0.0,
2022-09-16 18:30:00,0.0,
2022-09-16 20:00:00,0.0,
2022-09-16 23:00:00,0.0,
2022-09-16 23:59:59,0.0,w
2022-09-19 00:00:00,0.0,
2022-09-19 01:00:00,0.0,
2022-09-19 02:30:00,0.0,
2022-09-19 03:00:00,0.0,
2022-09-19 18:30:00,0.0,
2022-09-19 20:00:00,0.0,
2022-09-19 23:00:00,0.0,
2022-09-19 23:59:59,0.0,c
2022-09-20 00:00:00,0.0,
2022-09-20 01:00:00,0.0,
2022-09-20 02:30:00,0.0,
2022-09-20 03:00:00,0.0,
2022-09-20 18:30:00,0.0,
2022-09-20 20:00:00,0.0,
2022-09-20 23:00:00,0.0,
2022-09-20 23:59:59,0.0,c
2022-09-21 00:00:00,0.0,
2022-09-21 01:00:00,0.0,
2022-09-21 02:30:00,0.0,
2022-09-21 03:00:00,0.0,
2022-09-21 18:30:00,0.0,
2022-09-21 20:00:00,0.0,
2022-09-21 23:00:00,0.0,
2022-09-21 23:59:59,0.0,c
2022-09-22 00:00:00,0.0,
2022-09-22 01:00:00,0.0,
2022-09-22 02:30:00,0.0,
2022-09-22 03:00:00,0.0,
2022-09-22 18:30:00,0.0,
2022-09-22 20:00:00,0.0,
2022-09-22 23:00:00,0.0,
2022-09-22 23:59:59,0.0,c
2022-09-23 00:00:00,0.0,
2022-09-23 01:00:00,0.0,
2022-09-23 02:30:00,0.0,
2022-09-23 03:00:00,0.0,
2022-09-23 18:30:00,0.0,
2022-09-23 20:00:00,0.0,
2022-09-23 23:00:00,0.0,
2022-09-23 23:59:59,0.0,w
2022-09-26 00:00:00,0.0,
2022-09-26 01:00:00,0.0,
2022-09-26 02:30:00,0.0,
2022-09-26 03:00:00,0.0,
2022-09-26 18:30:00,0.0,
2022-09-26 20:00:00,0.0,
2022-09-26 23:00:00,0.0,
2022-09-26 23:59:59,0.0,c
2022-09-27 00:00:00,0.0,
2022-09-27 01:00:00,0.0,
2022-09-27 02:30:00,0.0,
2022-09-27 03:00:00,0.0,
2022-09-27 18:30:00,0.0,
2022-09-27 20:00:00,0.0,
2022-09-27 23:00:00,0.0,
2022-09-27 23:59:59,0.0,c
2022-09-28 00:00:00,0.0,
2022-09-28 01:00:00,0.0,
2022-09-28 02:30:00,0.0,
2022-09-28 03:00:00,0.0,
2022-09-28 18:30:00,0.0,
2022-09-28 20:00:00,0.0,
2022-09-28 23:00:00,0.0,
2022-09-28 23:59:59,0.0,c
