date,AS_MSCI_DM_AD_2022_Q3,meta
2022-06-30 00:00:00,878.3129720203249,
2022-06-30 01:00:00,878.3129720203249,
2022-06-30 02:30:00,911.0192621131253,
2022-06-30 03:00:00,851.2913569757973,
2022-06-30 18:30:00,851.2913569757973,
2022-06-30 20:00:00,851.2913569757973,
2022-06-30 23:00:00,851.2913569757973,
2022-06-30 23:59:59,857.9218282289638,c
2022-07-01 00:00:00,857.9218282289638,
2022-07-01 01:00:00,857.9218282289638,
2022-07-01 02:30:00,857.9218282289638,
2022-07-01 03:00:00,857.9218282289638,
2022-07-01 18:30:00,857.9218282289638,
2022-07-01 20:00:00,857.9218282289638,
2022-07-01 23:00:00,857.9218282289638,
2022-07-01 23:59:59,857.9218282289638,w
2022-07-04 00:00:00,1082.583929884596,
2022-07-04 01:00:00,1082.583929884596,
2022-07-04 02:30:00,1005.6163946498579,
2022-07-04 03:00:00,1096.2642328445336,
2022-07-04 18:30:00,1096.2642328445336,
2022-07-04 20:00:00,1096.2642328445336,
2022-07-04 23:00:00,1128.1777139030617,
2022-07-04 23:59:59,1058.6753114403423,c
2022-07-05 00:00:00,1049.4150773823699,
2022-07-05 01:00:00,1049.4150773823699,
2022-07-05 02:30:00,995.3422809456752,
2022-07-05 03:00:00,1014.0214770675731,
2022-07-05 18:30:00,1014.0214770675731,
2022-07-05 20:00:00,1014.0214770675731,
2022-07-05 23:00:00,1011.6062969071367,
2022-07-05 23:59:59,1013.5993374494878,c
2022-07-06 00:00:00,1010.1829916171864,
2022-07-06 01:00:00,1010.1829916171864,
2022-07-06 02:30:00,990.2732845362756,
2022-07-06 03:00:00,1037.5232154276318,
2022-07-06 18:30:00,1037.5232154276318,
2022-07-06 20:00:00,1037.5232154276318,
2022-07-06 23:00:00,952.3950519277967,
2022-07-06 23:59:59,964.2430883446027,c
2022-07-07 00:00:00,984.826583795277,
2022-07-07 01:00:00,984.826583795277,
2022-07-07 02:30:00,974.9464169030506,
2022-07-07 03:00:00,970.0213610286974,
2022-07-07 18:30:00,970.0213610286974,
2022-07-07 20:00:00,970.0213610286974,
2022-07-07 23:00:00,872.6074807407338,
2022-07-07 23:59:59,845.1038323964934,c
2022-07-08 00:00:00,917.913489869129,
2022-07-08 01:00:00,917.913489869129,
2022-07-08 02:30:00,917.8259479612555,
2022-07-08 03:00:00,901.3664355562094,
2022-07-08 18:30:00,901.3664355562094,
2022-07-08 20:00:00,901.3664355562094,
2022-07-08 23:00:00,901.3664355562094,
2022-07-08 23:59:59,983.7367836425162,w
2022-07-11 00:00:00,768.50612683224,
2022-07-11 01:00:00,768.50612683224,
2022-07-11 02:30:00,814.4857118051577,
2022-07-11 03:00:00,771.7673100402977,
2022-07-11 18:30:00,771.7673100402977,
2022-07-11 20:00:00,771.7673100402977,
2022-07-11 23:00:00,801.7460540958807,
2022-07-11 23:59:59,750.0026700755237,c
2022-07-12 00:00:00,719.757746542275,
2022-07-12 01:00:00,719.757746542275,
2022-07-12 02:30:00,733.1023193861109,
2022-07-12 03:00:00,704.9607799860277,
2022-07-12 18:30:00,704.9607799860277,
2022-07-12 20:00:00,704.9607799860277,
2022-07-12 23:00:00,751.1828485851738,
2022-07-12 23:59:59,794.3378372492872,c
2022-07-13 00:00:00,772.8749426220725,
2022-07-13 01:00:00,772.8749426220725,
2022-07-13 02:30:00,860.2881770862411,
2022-07-13 03:00:00,847.3048499344433,
2022-07-13 18:30:00,847.3048499344433,
2022-07-13 20:00:00,847.3048499344433,
2022-07-13 23:00:00,869.8129798567991,
2022-07-13 23:59:59,859.9263341229297,c
2022-07-14 00:00:00,905.7736492745818,
2022-07-14 01:00:00,905.7736492745818,
2022-07-14 02:30:00,965.0789707221402,
2022-07-14 03:00:00,989.857045323073,
2022-07-14 18:30:00,989.857045323073,
2022-07-14 20:00:00,989.857045323073,
2022-07-14 23:00:00,1154.333076004025,
2022-07-14 23:59:59,1124.9106380871203,c
2022-07-15 00:00:00,1153.0216336148228,
2022-07-15 01:00:00,1153.0216336148228,
2022-07-15 02:30:00,1153.208684338244,
2022-07-15 03:00:00,1136.730768344291,
2022-07-15 18:30:00,1136.730768344291,
2022-07-15 20:00:00,1136.730768344291,
2022-07-15 23:00:00,1136.730768344291,
2022-07-15 23:59:59,1148.2618735583185,w
2022-07-18 00:00:00,944.5026862084915,
2022-07-18 01:00:00,944.5026862084915,
2022-07-18 02:30:00,949.4492889103686,
2022-07-18 03:00:00,954.3958916122443,
2022-07-18 18:30:00,954.3958916122443,
2022-07-18 20:00:00,954.3958916122443,
2022-07-18 23:00:00,875.5760097377206,
2022-07-18 23:59:59,816.2444291770454,c
2022-07-19 00:00:00,825.5079766483467,
2022-07-19 01:00:00,825.5079766483467,
2022-07-19 02:30:00,739.9122357865232,
2022-07-19 03:00:00,766.2740148947158,
2022-07-19 18:30:00,766.2740148947158,
2022-07-19 20:00:00,766.2740148947158,
2022-07-19 23:00:00,647.621380592228,
2022-07-19 23:59:59,634.9118772829122,c
2022-07-20 00:00:00,653.4498332598187,
2022-07-20 01:00:00,653.4498332598187,
2022-07-20 02:30:00,630.7141807948543,
2022-07-20 03:00:00,645.5123309790763,
2022-07-20 18:30:00,645.5123309790763,
2022-07-20 20:00:00,645.5123309790763,
2022-07-20 23:00:00,597.354176721659,
2022-07-20 23:59:59,608.7024160186278,c
2022-07-21 00:00:00,634.0330416907857,
2022-07-21 01:00:00,634.0330416907857,
2022-07-21 02:30:00,561.8505352553093,
2022-07-21 03:00:00,563.9240790594184,
2022-07-21 18:30:00,563.9240790594184,
2022-07-21 20:00:00,563.9240790594184,
2022-07-21 23:00:00,549.7445923039486,
2022-07-21 23:59:59,538.5149112524109,c
2022-07-22 00:00:00,537.4617191296031,
2022-07-22 01:00:00,537.4617191296031,
2022-07-22 02:30:00,547.3253169253619,
2022-07-22 03:00:00,553.6893962954273,
2022-07-22 18:30:00,553.6893962954273,
2022-07-22 20:00:00,553.6893962954273,
2022-07-22 23:00:00,553.6893962954273,
2022-07-22 23:59:59,581.2420518201296,w
2022-07-25 00:00:00,607.6982171978946,
2022-07-25 01:00:00,607.6982171978946,
2022-07-25 02:30:00,524.2871164115633,
2022-07-25 03:00:00,501.6548161002398,
2022-07-25 18:30:00,501.6548161002398,
2022-07-25 20:00:00,501.6548161002398,
2022-07-25 23:00:00,767.7711769935978,
2022-07-25 23:59:59,811.0146228041234,c
2022-07-26 00:00:00,831.4221539719881,
2022-07-26 01:00:00,831.4221539719881,
2022-07-26 02:30:00,837.7061303181896,
2022-07-26 03:00:00,784.2729410260414,
2022-07-26 18:30:00,784.2729410260414,
2022-07-26 20:00:00,784.2729410260414,
2022-07-26 23:00:00,657.9787178051477,
2022-07-26 23:59:59,658.0054254403627,c
2022-07-27 00:00:00,666.0729216474307,
2022-07-27 01:00:00,666.0729216474307,
2022-07-27 02:30:00,656.1189973239639,
2022-07-27 03:00:00,617.3526217237593,
2022-07-27 18:30:00,617.3526217237593,
2022-07-27 20:00:00,617.3526217237593,
2022-07-27 23:00:00,518.4927004608918,
2022-07-27 23:59:59,494.25962156997946,c
2022-07-28 00:00:00,536.4220415934496,
2022-07-28 01:00:00,536.4220415934496,
2022-07-28 02:30:00,510.3922033608419,
2022-07-28 03:00:00,505.4317729974154,
2022-07-28 18:30:00,505.4317729974154,
2022-07-28 20:00:00,505.4317729974154,
2022-07-28 23:00:00,413.60241532415256,
2022-07-28 23:59:59,437.26259932994094,c
2022-07-29 00:00:00,450.39214498366096,
2022-07-29 01:00:00,450.39214498366096,
2022-07-29 02:30:00,407.19423777554687,
2022-07-29 03:00:00,401.0585810724593,
2022-07-29 18:30:00,401.0585810724593,
2022-07-29 20:00:00,401.0585810724593,
2022-07-29 23:00:00,401.0585810724593,
2022-07-29 23:59:59,423.24626947060347,w
2022-08-01 00:00:00,326.5736464309299,
2022-08-01 01:00:00,326.5736464309299,
2022-08-01 02:30:00,274.31340886419446,
2022-08-01 03:00:00,290.50820661571856,
2022-08-01 18:30:00,290.50820661571856,
2022-08-01 20:00:00,290.50820661571856,
2022-08-01 23:00:00,210.18252402211442,
2022-08-01 23:59:59,111.81431272681375,c
2022-08-02 00:00:00,101.0659660133908,
2022-08-02 01:00:00,101.0659660133908,
2022-08-02 02:30:00,113.76258112113638,
2022-08-02 03:00:00,69.67163470533637,
2022-08-02 18:30:00,69.67163470533637,
2022-08-02 20:00:00,69.67163470533637,
2022-08-02 23:00:00,-165.95939914891284,
2022-08-02 23:59:59,-126.50811486324292,c
2022-08-03 00:00:00,-68.37871399279004,
2022-08-03 01:00:00,-68.37871399279004,
2022-08-03 02:30:00,33.577434408310566,
2022-08-03 03:00:00,-16.043802262502076,
2022-08-03 18:30:00,-16.043802262502076,
2022-08-03 20:00:00,-16.043802262502076,
2022-08-03 23:00:00,2.464743731560297,
2022-08-03 23:59:59,-31.361462322267805,c
2022-08-04 00:00:00,-23.303711748933175,
2022-08-04 01:00:00,-23.303711748933175,
2022-08-04 02:30:00,9.819862107150804,
2022-08-04 03:00:00,4.855285421211455,
2022-08-04 18:30:00,4.855285421211455,
2022-08-04 20:00:00,4.855285421211455,
2022-08-04 23:00:00,-64.53791430820161,
2022-08-04 23:59:59,-106.15924795484452,c
2022-08-05 00:00:00,-90.11428824397566,
2022-08-05 01:00:00,-90.11428824397566,
2022-08-05 02:30:00,-98.97217583205676,
2022-08-05 03:00:00,-84.09748033625448,
2022-08-05 18:30:00,-84.09748033625448,
2022-08-05 20:00:00,-84.09748033625448,
2022-08-05 23:00:00,-84.09748033625448,
2022-08-05 23:59:59,-84.09748028979652,w
2022-08-08 00:00:00,-131.07264511193256,
2022-08-08 01:00:00,-131.07264511193256,
2022-08-08 02:30:00,-147.02958856296783,
2022-08-08 03:00:00,-147.0269636587386,
2022-08-08 18:30:00,-147.0269636587386,
2022-08-08 20:00:00,-147.0269636587386,
2022-08-08 23:00:00,-46.47223653461979,
2022-08-08 23:59:59,-69.46346407145361,c
2022-08-09 00:00:00,-56.331600468113955,
2022-08-09 01:00:00,-56.331600468113955,
2022-08-09 02:30:00,-49.3706665746735,
2022-08-09 03:00:00,-43.39427918738031,
2022-08-09 18:30:00,-43.39427918738031,
2022-08-09 20:00:00,-43.39427918738031,
2022-08-09 23:00:00,-17.341280796161847,
2022-08-09 23:59:59,-33.323513386023315,c
2022-08-10 00:00:00,-20.921647671679473,
2022-08-10 01:00:00,-20.921647671679473,
2022-08-10 02:30:00,-27.85292992223568,
2022-08-10 03:00:00,-48.81231316985272,
2022-08-10 18:30:00,-48.81231316985272,
2022-08-10 20:00:00,-48.81231316985272,
2022-08-10 23:00:00,-48.81231316985272,
2022-08-10 23:59:59,0.0,c
2022-08-11 00:00:00,0.0,
2022-08-11 01:00:00,0.0,
2022-08-11 02:30:00,0.0,
2022-08-11 03:00:00,0.0,
2022-08-11 18:30:00,0.0,
2022-08-11 20:00:00,0.0,
2022-08-11 23:00:00,0.0,
2022-08-11 23:59:59,0.0,a
2022-08-12 00:00:00,0.0,
2022-08-12 01:00:00,0.0,
2022-08-12 02:30:00,0.0,
2022-08-12 03:00:00,0.0,
2022-08-12 18:30:00,0.0,
2022-08-12 20:00:00,0.0,
2022-08-12 23:00:00,0.0,
2022-08-12 23:59:59,0.0,w
2022-08-15 00:00:00,0.0,
2022-08-15 01:00:00,0.0,
2022-08-15 02:30:00,0.0,
2022-08-15 03:00:00,0.0,
2022-08-15 18:30:00,0.0,
2022-08-15 20:00:00,0.0,
2022-08-15 23:00:00,0.0,
2022-08-15 23:59:59,0.0,c
2022-08-16 00:00:00,0.0,
2022-08-16 01:00:00,0.0,
2022-08-16 02:30:00,0.0,
2022-08-16 03:00:00,0.0,
2022-08-16 18:30:00,0.0,
2022-08-16 20:00:00,0.0,
2022-08-16 23:00:00,0.0,
