date,pos,meta
2022-09-09 00:00:00,0,
2022-09-09 01:00:00,0,
2022-09-09 02:30:00,0,
2022-09-09 03:00:00,0,
2022-09-09 18:30:00,0,
2022-09-09 20:00:00,0,
2022-09-09 23:00:00,0,
2022-09-09 23:59:59,0,w
2022-09-12 00:00:00,0,
2022-09-12 01:00:00,0,
2022-09-12 02:30:00,0,
2022-09-12 03:00:00,0,
2022-09-12 18:30:00,0,
2022-09-12 20:00:00,0,
2022-09-12 23:00:00,0,
2022-09-12 23:59:59,0,c
2022-09-13 00:00:00,0,
2022-09-13 01:00:00,0,
2022-09-13 02:30:00,0,
2022-09-13 03:00:00,0,
2022-09-13 18:30:00,0,
2022-09-13 20:00:00,0,
2022-09-13 23:00:00,0,
2022-09-13 23:59:59,0,c
2022-09-14 00:00:00,0,
2022-09-14 01:00:00,0,
2022-09-14 02:30:00,0,
2022-09-14 03:00:00,0,
2022-09-14 18:30:00,0,
2022-09-14 20:00:00,0,
2022-09-14 23:00:00,0,
2022-09-14 23:59:59,0,c
2022-09-15 00:00:00,0,
2022-09-15 01:00:00,0,
2022-09-15 02:30:00,0,
2022-09-15 03:00:00,0,
2022-09-15 18:30:00,0,
2022-09-15 20:00:00,0,
2022-09-15 23:00:00,0,
2022-09-15 23:59:59,0,c
2022-09-16 00:00:00,0,
2022-09-16 01:00:00,0,
2022-09-16 02:30:00,0,
2022-09-16 03:00:00,0,
2022-09-16 18:30:00,0,
2022-09-16 20:00:00,0,
2022-09-16 23:00:00,0,
2022-09-16 23:59:59,0,w
2022-09-19 00:00:00,0,
2022-09-19 01:00:00,0,
2022-09-19 02:30:00,0,
2022-09-19 03:00:00,0,
2022-09-19 18:30:00,0,
2022-09-19 20:00:00,0,
2022-09-19 23:00:00,0,
2022-09-19 23:59:59,0,c
2022-09-20 00:00:00,0,
2022-09-20 01:00:00,0,
2022-09-20 02:30:00,0,
2022-09-20 03:00:00,0,
2022-09-20 18:30:00,0,
2022-09-20 20:00:00,0,
2022-09-20 23:00:00,0,
2022-09-20 23:59:59,0,c
2022-09-21 00:00:00,0,
2022-09-21 01:00:00,0,
2022-09-21 02:30:00,0,
2022-09-21 03:00:00,0,
2022-09-21 18:30:00,0,
2022-09-21 20:00:00,0,
2022-09-21 23:00:00,0,
2022-09-21 23:59:59,0,c
2022-09-22 00:00:00,0,
2022-09-22 01:00:00,0,
2022-09-22 02:30:00,0,
2022-09-22 03:00:00,0,
2022-09-22 18:30:00,0,
2022-09-22 20:00:00,0,
2022-09-22 23:00:00,0,
2022-09-22 23:59:59,0,c
2022-09-23 00:00:00,0,
2022-09-23 01:00:00,0,
2022-09-23 02:30:00,0,
2022-09-23 03:00:00,0,
2022-09-23 18:30:00,0,
2022-09-23 20:00:00,0,
2022-09-23 23:00:00,0,
2022-09-23 23:59:59,0,a
2022-09-26 00:00:00,0,
2022-09-26 01:00:00,0,
2022-09-26 02:30:00,0,
2022-09-26 03:00:00,0,
2022-09-26 18:30:00,0,
2022-09-26 20:00:00,0,
2022-09-26 23:00:00,0,
2022-09-26 23:59:59,0,c
2022-09-27 00:00:00,0,
2022-09-27 01:00:00,0,
2022-09-27 02:30:00,0,
2022-09-27 03:00:00,0,
2022-09-27 18:30:00,0,
2022-09-27 20:00:00,0,
2022-09-27 23:00:00,0,
2022-09-27 23:59:59,0,c
2022-09-28 00:00:00,0,
2022-09-28 01:00:00,0,
2022-09-28 02:30:00,0,
2022-09-28 03:00:00,0,
2022-09-28 18:30:00,0,
2022-09-28 20:00:00,0,
2022-09-28 23:00:00,0,
2022-09-28 23:59:59,0,c
2022-09-29 00:00:00,0,
2022-09-29 01:00:00,0,
2022-09-29 02:30:00,0,
2022-09-29 03:00:00,0,
2022-09-29 18:30:00,0,
2022-09-29 20:00:00,0,
2022-09-29 23:00:00,0,
2022-09-29 23:59:59,0,c
2022-09-30 00:00:00,0,
2022-09-30 01:00:00,0,
2022-09-30 02:30:00,0,
2022-09-30 03:00:00,0,
2022-09-30 18:30:00,0,
2022-09-30 20:00:00,0,
2022-09-30 23:00:00,0,
2022-09-30 23:59:59,0,e
2022-10-03 00:00:00,0,
2022-10-03 01:00:00,0,
2022-10-03 02:30:00,0,
2022-10-03 03:00:00,0,
2022-10-03 18:30:00,0,
2022-10-03 20:00:00,0,
2022-10-03 23:00:00,0,
2022-10-03 23:59:59,0,c
2022-10-04 00:00:00,0,
2022-10-04 01:00:00,0,
2022-10-04 02:30:00,0,
2022-10-04 03:00:00,0,
2022-10-04 18:30:00,0,
2022-10-04 20:00:00,0,
2022-10-04 23:00:00,0,
2022-10-04 23:59:59,0,c
2022-10-05 00:00:00,0,
2022-10-05 01:00:00,0,
2022-10-05 02:30:00,0,
2022-10-05 03:00:00,0,
2022-10-05 18:30:00,0,
2022-10-05 20:00:00,0,
2022-10-05 23:00:00,0,
2022-10-05 23:59:59,0,c
2022-10-06 00:00:00,0,
2022-10-06 01:00:00,0,
2022-10-06 02:30:00,0,
2022-10-06 03:00:00,0,
2022-10-06 18:30:00,0,
2022-10-06 20:00:00,0,
2022-10-06 23:00:00,0,
2022-10-06 23:59:59,0,c
2022-10-07 00:00:00,0,
2022-10-07 01:00:00,0,
2022-10-07 02:30:00,0,
2022-10-07 03:00:00,0,
2022-10-07 18:30:00,0,
2022-10-07 20:00:00,0,
2022-10-07 23:00:00,0,
2022-10-07 23:59:59,0,w
2022-10-10 00:00:00,0,
2022-10-10 01:00:00,0,
2022-10-10 02:30:00,0,
2022-10-10 03:00:00,0,
2022-10-10 18:30:00,0,
2022-10-10 20:00:00,0,
2022-10-10 23:00:00,0,
2022-10-10 23:59:59,0,c
2022-10-11 00:00:00,0,
2022-10-11 01:00:00,0,
2022-10-11 02:30:00,0,
2022-10-11 03:00:00,0,
2022-10-11 18:30:00,0,
2022-10-11 20:00:00,0,
2022-10-11 23:00:00,0,
2022-10-11 23:59:59,0,c
2022-10-12 00:00:00,0,
2022-10-12 01:00:00,0,
2022-10-12 02:30:00,0,
2022-10-12 03:00:00,0,
2022-10-12 18:30:00,0,
2022-10-12 20:00:00,0,
2022-10-12 23:00:00,0,
2022-10-12 23:59:59,0,c
2022-10-13 00:00:00,0,
2022-10-13 01:00:00,0,
2022-10-13 02:30:00,0,
2022-10-13 03:00:00,0,
2022-10-13 18:30:00,0,
2022-10-13 20:00:00,0,
2022-10-13 23:00:00,0,
2022-10-13 23:59:59,0,c
2022-10-14 00:00:00,0,
2022-10-14 01:00:00,0,
2022-10-14 02:30:00,0,
2022-10-14 03:00:00,0,
2022-10-14 18:30:00,0,
2022-10-14 20:00:00,0,
2022-10-14 23:00:00,0,
2022-10-14 23:59:59,0,w
