date,pos,meta
2022-04-07 00:00:00,0,
2022-04-07 01:00:00,0,
2022-04-07 02:30:00,0,
2022-04-07 03:00:00,0,
2022-04-07 18:30:00,0,
2022-04-07 20:00:00,0,
2022-04-07 23:00:00,0,
2022-04-07 23:59:59,0,c
2022-04-08 00:00:00,0,
2022-04-08 01:00:00,0,
2022-04-08 02:30:00,0,
2022-04-08 03:00:00,0,
2022-04-08 18:30:00,0,
2022-04-08 20:00:00,0,
2022-04-08 23:00:00,0,
2022-04-08 23:59:59,0,w
2022-04-11 00:00:00,0,
2022-04-11 01:00:00,0,
2022-04-11 02:30:00,0,
2022-04-11 03:00:00,0,
2022-04-11 18:30:00,0,
2022-04-11 20:00:00,0,
2022-04-11 23:00:00,0,
2022-04-11 23:59:59,0,c
2022-04-12 00:00:00,0,
2022-04-12 01:00:00,0,
2022-04-12 02:30:00,0,
2022-04-12 03:00:00,0,
2022-04-12 18:30:00,0,
2022-04-12 20:00:00,0,
2022-04-12 23:00:00,0,
2022-04-12 23:59:59,0,c
2022-04-13 00:00:00,0,
2022-04-13 01:00:00,0,
2022-04-13 02:30:00,0,
2022-04-13 03:00:00,0,
2022-04-13 18:30:00,0,
2022-04-13 20:00:00,0,
2022-04-13 23:00:00,0,
2022-04-13 23:59:59,0,c
2022-04-14 00:00:00,0,
2022-04-14 01:00:00,0,
2022-04-14 02:30:00,0,
2022-04-14 03:00:00,0,
2022-04-14 18:30:00,0,
2022-04-14 20:00:00,0,
2022-04-14 23:00:00,0,
2022-04-14 23:59:59,0,c
2022-04-15 00:00:00,0,
2022-04-15 01:00:00,0,
2022-04-15 02:30:00,0,
2022-04-15 03:00:00,0,
2022-04-15 18:30:00,0,
2022-04-15 20:00:00,0,
2022-04-15 23:00:00,0,
2022-04-15 23:59:59,0,w
2022-04-18 00:00:00,0,
2022-04-18 01:00:00,0,
2022-04-18 02:30:00,0,
2022-04-18 03:00:00,0,
2022-04-18 18:30:00,0,
2022-04-18 20:00:00,0,
2022-04-18 23:00:00,0,
2022-04-18 23:59:59,0,c
2022-04-19 00:00:00,0,
2022-04-19 01:00:00,0,
2022-04-19 02:30:00,0,
2022-04-19 03:00:00,0,
2022-04-19 18:30:00,0,
2022-04-19 20:00:00,0,
2022-04-19 23:00:00,0,
2022-04-19 23:59:59,0,c
2022-04-20 00:00:00,0,
2022-04-20 01:00:00,0,
2022-04-20 02:30:00,0,
2022-04-20 03:00:00,0,
2022-04-20 18:30:00,0,
2022-04-20 20:00:00,0,
2022-04-20 23:00:00,0,
2022-04-20 23:59:59,0,c
2022-04-21 00:00:00,0,
2022-04-21 01:00:00,0,
2022-04-21 02:30:00,0,
2022-04-21 03:00:00,0,
2022-04-21 18:30:00,0,
2022-04-21 20:00:00,0,
2022-04-21 23:00:00,0,
2022-04-21 23:59:59,0,c
2022-04-22 00:00:00,0,
2022-04-22 01:00:00,0,
2022-04-22 02:30:00,0,
2022-04-22 03:00:00,0,
2022-04-22 18:30:00,0,
2022-04-22 20:00:00,0,
2022-04-22 23:00:00,0,
2022-04-22 23:59:59,0,w
2022-04-25 00:00:00,0,
2022-04-25 01:00:00,0,
2022-04-25 02:30:00,0,
2022-04-25 03:00:00,0,
2022-04-25 18:30:00,0,
2022-04-25 20:00:00,0,
2022-04-25 23:00:00,0,
2022-04-25 23:59:59,0,c
2022-04-26 00:00:00,0,
2022-04-26 01:00:00,0,
2022-04-26 02:30:00,0,
2022-04-26 03:00:00,0,
2022-04-26 18:30:00,0,
2022-04-26 20:00:00,0,
2022-04-26 23:00:00,0,
2022-04-26 23:59:59,0,c
2022-04-27 00:00:00,0,
2022-04-27 01:00:00,0,
2022-04-27 02:30:00,0,
2022-04-27 03:00:00,0,
2022-04-27 18:30:00,0,
2022-04-27 20:00:00,0,
2022-04-27 23:00:00,0,
2022-04-27 23:59:59,0,c
